20.80;984.16;70.73;39.14;245.06;118
20.79;984.14;70.54;39.29;245.23;118
20.78;984.14;70.74;39.43;245.23;118
20.77;984.12;70.55;39.58;245.40;118
20.76;984.11;70.55;39.58;245.40;118
20.76;984.12;70.67;40.04;245.40;118
20.75;984.12;70.62;40.00;245.32;118
20.74;984.12;70.77;40.08;245.32;118
20.74;984.12;70.63;40.35;245.40;118
20.73;984.11;70.73;40.47;245.57;118
20.72;984.09;70.69;40.31;245.66;118
20.71;984.07;70.38;40.43;245.83;118
20.71;984.07;70.50;40.50;245.83;118
20.70;984.07;70.72;40.70;245.74;118
20.70;984.09;70.39;40.66;245.57;118
20.69;984.10;70.54;40.82;245.49;118
20.68;984.11;70.29;41.22;245.40;118
20.68;984.12;70.46;41.22;245.40;118
20.67;984.11;70.25;41.43;245.40;118
20.67;984.12;70.44;41.39;245.40;118
20.66;984.12;70.48;41.39;245.32;118
20.65;984.12;70.40;41.43;245.40;118
20.65;984.12;70.49;41.76;245.49;118
20.64;984.10;70.18;41.93;245.57;118
20.64;984.10;70.36;42.05;245.49;118
20.63;984.11;70.22;42.10;245.49;118
20.63;984.11;70.79;42.05;245.40;118
20.63;984.13;70.27;42.01;245.23;118
20.62;984.14;70.33;42.27;245.14;118
20.62;984.14;70.42;42.44;245.14;118
20.61;984.14;70.38;42.61;245.14;118
20.60;984.14;70.45;42.53;245.23;118
20.60;984.15;70.21;42.92;245.14;118
20.59;984.15;70.38;42.88;245.06;118
20.59;984.17;70.36;43.10;244.80;118
20.59;984.19;70.27;42.92;244.63;118
20.58;984.22;70.28;43.05;244.46;118
20.58;984.24;70.39;43.05;244.29;118
20.57;984.26;70.47;43.19;244.12;118
20.57;984.28;70.10;43.41;243.87;118
20.57;984.30;70.24;43.68;243.87;118
20.56;984.30;70.47;43.41;243.87;118
20.56;984.29;70.17;43.73;243.87;118
20.55;984.30;70.16;43.77;243.95;118
20.55;984.28;70.20;43.91;243.95;118
20.55;984.29;70.62;43.87;243.95;118
20.54;984.29;70.12;43.91;243.95;118
20.54;984.29;70.08;44.24;243.87;118
20.53;984.30;70.00;44.14;243.87;118
20.53;984.29;69.98;44.33;243.95;118
20.52;984.27;70.22;44.47;244.04;118
20.52;984.27;69.90;44.52;244.21;118
20.52;984.26;69.98;44.62;244.04;118
20.51;984.28;69.93;44.57;244.04;118
20.51;984.29;70.32;44.71;243.78;118
20.50;984.32;70.11;44.81;243.53;118
20.50;984.35;70.11;44.76;243.27;118
20.50;984.37;69.90;44.76;243.10;118
20.49;984.40;69.78;44.81;242.93;118
20.49;984.40;70.07;45.00;243.02;118
20.48;984.39;69.84;45.05;243.02;118
20.48;984.40;70.19;45.20;243.10;118
20.48;984.39;69.98;45.24;243.10;118
20.47;984.38;70.04;45.39;243.10;118
20.47;984.37;69.65;45.59;243.18;118
20.46;984.36;69.81;45.49;243.44;118
20.46;984.34;69.61;45.69;243.44;118
20.46;984.34;69.76;45.74;243.53;118
20.45;984.34;69.54;45.74;243.53;118
20.45;984.33;69.56;45.84;243.53;118
20.45;984.33;69.64;45.84;243.61;118
20.44;984.32;69.67;46.25;243.61;118
20.44;984.32;69.14;46.20;243.70;118
20.43;984.30;69.56;46.40;243.78;118
20.43;984.29;69.75;46.40;243.95;118
20.42;984.28;69.33;46.40;243.95;118
20.42;984.28;69.51;46.61;244.04;118
20.42;984.28;69.75;46.45;244.04;118
20.41;984.28;69.63;46.30;243.95;118
20.41;984.27;69.96;46.50;244.12;118
20.40;984.26;69.57;46.61;244.12;118
20.40;984.25;69.64;46.56;244.29;118
20.40;984.23;70.00;46.61;244.46;118
20.40;984.20;70.04;46.56;244.72;118
20.39;984.19;69.82;46.45;244.80;118
20.39;984.18;69.66;46.71;244.89;118
20.39;984.17;69.84;46.82;244.89;118
20.38;984.18;69.84;46.92;244.89;118
20.38;984.18;69.73;47.05;244.80;118
20.38;984.18;69.44;47.00;244.80;118
20.37;984.18;69.78;46.92;244.80;118
20.37;984.18;69.64;47.16;244.80;118
20.36;984.18;69.52;47.16;244.80;118
20.36;984.18;69.58;47.13;244.80;118
20.36;984.18;69.65;47.13;244.80;118
20.36;984.19;69.62;47.21;244.72;118
20.35;984.19;69.48;47.37;244.63;118
20.35;984.21;69.29;47.51;244.55;118
20.35;984.21;69.30;47.62;244.46;118
20.34;984.22;69.34;47.70;244.46;118
20.34;984.23;69.47;47.75;244.46;118
20.34;984.22;69.68;47.64;244.55;118
20.33;984.21;69.37;47.75;244.46;118
20.33;984.22;69.21;47.94;244.46;118
20.33;984.22;69.28;47.89;244.46;118
20.33;984.23;69.48;48.00;244.38;118
20.32;984.24;69.25;48.08;244.29;118
20.32;984.25;69.25;48.11;244.21;118
20.31;984.25;69.28;48.08;244.21;118
20.31;984.25;69.19;48.36;244.21;118
20.31;984.25;68.96;48.30;244.29;118
20.30;984.23;69.12;48.64;244.38;118
20.30;984.24;69.31;48.61;244.38;118
20.30;984.22;69.22;48.39;244.55;118
20.29;984.21;69.32;48.61;244.55;118
20.29;984.21;68.72;48.78;244.55;118
20.29;984.22;69.06;48.67;244.46;118
20.28;984.23;68.94;48.76;244.38;118
20.28;984.24;68.99;48.76;244.29;118
20.27;984.26;68.83;48.93;244.04;118
20.27;984.28;69.15;49.04;243.95;118
20.27;984.30;68.95;49.04;243.78;119
20.27;984.31;68.89;49.04;243.70;118
20.26;984.31;68.84;49.30;243.70;118
20.26;984.32;68.95;49.19;243.70;118
20.25;984.33;68.98;49.51;243.61;118
20.25;984.32;68.95;49.42;243.53;118
20.25;984.34;68.94;49.30;243.53;118
20.25;984.34;68.99;49.42;243.44;118
20.24;984.36;68.98;49.60;243.27;118
20.24;984.38;69.19;49.33;243.10;118
20.23;984.40;68.87;49.57;242.84;118
20.23;984.44;69.42;49.54;242.59;118
20.23;984.46;69.07;49.48;242.42;118
20.23;984.47;68.93;49.69;242.33;118
20.22;984.47;68.80;49.83;242.42;118
20.22;984.47;68.86;49.74;242.33;119
20.22;984.47;68.64;49.98;242.42;118
20.21;984.46;69.08;49.86;242.50;118
20.21;984.45;68.84;49.89;242.50;118
20.20;984.45;68.75;50.22;242.59;118
20.20;984.45;68.58;50.13;242.59;118
20.20;984.45;68.73;50.28;242.50;118
20.19;984.45;68.44;50.31;242.50;118
20.19;984.46;68.85;50.44;242.50;118
20.19;984.46;68.65;50.28;242.50;118
20.18;984.46;68.78;50.56;242.50;118
20.18;984.46;68.67;50.68;242.42;118
20.18;984.49;68.74;50.38;242.25;118
20.17;984.51;68.60;50.71;241.99;118
20.17;984.53;68.70;50.65;241.82;119
20.17;984.55;68.60;50.62;241.74;119
20.17;984.55;68.65;50.56;241.74;118
20.16;984.55;68.56;50.87;241.74;118
20.16;984.54;68.40;50.96;241.74;118
20.15;984.53;68.50;50.96;241.91;118
20.15;984.53;68.66;50.99;242.08;118
20.15;984.50;68.47;50.90;242.16;118
20.14;984.50;68.35;51.02;242.16;118
20.14;984.49;68.62;51.27;242.25;118
20.14;984.49;68.43;51.02;242.16;119
20.13;984.49;68.66;51.27;242.25;118
20.13;984.49;68.72;51.15;242.25;118
20.13;984.49;68.46;51.27;242.25;119
20.12;984.49;68.33;51.40;242.16;119
20.12;984.50;68.65;51.21;242.08;118
20.12;984.50;68.61;51.34;242.08;119
20.11;984.51;68.34;51.46;242.16;118
20.11;984.49;68.59;51.46;242.16;118
20.11;984.49;68.35;51.53;242.25;118
20.11;984.48;68.33;51.72;242.33;118
20.10;984.47;68.32;51.53;242.42;119
20.10;984.48;68.18;51.97;242.25;118
20.10;984.50;68.20;51.72;242.16;118
20.09;984.51;68.45;51.75;241.99;118
20.09;984.54;68.54;51.97;241.65;118
20.09;984.56;68.28;52.27;241.65;119
20.08;984.57;67.99;52.11;241.56;118
20.08;984.57;68.01;52.20;241.65;118
20.07;984.56;68.17;52.24;241.65;118
20.07;984.56;68.31;52.43;241.74;119
20.07;984.55;68.11;52.43;241.74;118
20.06;984.56;68.44;52.37;241.65;119
20.06;984.58;68.30;52.33;241.48;118
20.06;984.61;68.25;52.43;241.22;118
20.06;984.62;68.06;52.24;241.22;118
20.05;984.61;68.22;52.63;241.22;118
20.05;984.60;68.02;52.93;241.40;118
20.05;984.57;68.08;52.70;241.74;119
20.04;984.53;67.92;52.83;241.99;118
20.04;984.51;67.85;52.97;242.16;118
20.04;984.49;68.12;52.90;242.33;118
20.04;984.48;68.24;52.97;242.33;118
20.03;984.48;68.14;52.66;242.33;118
20.03;984.47;68.19;53.00;242.50;118
20.03;984.46;68.31;53.00;242.50;119
20.02;984.46;68.10;53.17;242.59;119
20.02;984.45;68.08;53.10;242.67;118
20.02;984.43;67.78;53.17;242.84;118
20.01;984.40;67.75;53.41;243.02;118
20.01;984.40;67.84;53.37;243.02;118
20.01;984.39;67.99;53.27;243.10;118
20.00;984.39;67.90;53.44;243.02;118
20.00;984.39;67.77;53.72;243.02;118
20.00;984.40;67.96;53.47;243.02;118
20.00;984.41;68.12;53.82;243.02;118
19.99;984.40;68.10;53.68;242.93;118
19.99;984.40;67.98;53.82;243.02;119
19.99;984.39;67.80;53.89;243.02;118
19.98;984.39;67.93;53.72;243.10;118
19.98;984.38;67.83;53.82;243.18;118
19.98;984.36;67.74;54.06;243.44;118
19.97;984.33;67.84;53.99;243.70;119
19.97;984.29;67.71;54.03;243.95;118
19.97;984.27;67.64;54.31;244.21;118
19.96;984.26;67.86;54.13;244.29;119
19.96;984.25;67.93;54.24;244.29;118
19.96;984.25;67.85;54.27;244.29;118
19.96;984.26;67.92;54.24;244.12;118
19.95;984.28;67.86;54.59;244.04;118
19.95;984.28;67.80;54.31;244.04;119
19.95;984.27;67.90;54.35;244.12;118
19.94;984.27;67.73;54.59;244.04;118
19.94;984.28;67.85;54.63;244.12;118
19.94;984.26;67.73;54.63;244.12;119
19.94;984.26;67.81;54.49;244.12;119
19.94;984.27;67.83;54.85;244.04;118
19.93;984.27;67.71;54.92;244.12;119
19.93;984.27;67.63;54.77;244.12;118
19.92;984.27;67.77;54.77;244.04;118
19.92;984.29;67.92;54.67;243.87;118
19.92;984.32;67.93;55.03;243.61;118
19.92;984.35;67.86;54.85;243.36;119
19.92;984.38;68.14;54.99;243.02;118
19.92;984.41;68.28;54.95;242.76;119
19.91;984.44;67.86;54.74;242.67;118
19.91;984.43;67.67;54.99;242.84;119
19.91;984.40;67.54;54.88;243.18;118
19.90;984.36;67.55;55.17;243.44;118
19.90;984.34;67.48;55.54;243.70;118
19.90;984.31;67.74;55.21;243.87;118
19.89;984.31;67.70;55.24;243.87;118
19.89;984.32;67.84;55.21;243.70;118
19.89;984.33;67.52;55.28;243.53;119
19.89;984.34;67.59;55.35;243.44;118
19.88;984.35;67.34;55.43;243.44;118
19.88;984.34;67.76;55.58;243.53;119
19.88;984.33;67.72;55.54;243.78;118
19.87;984.32;67.55;55.43;243.78;118
19.87;984.31;67.58;55.76;243.70;118
19.86;984.33;67.66;55.76;243.53;118
19.86;984.36;67.89;55.39;243.27;118
19.86;984.38;67.88;55.72;243.10;118
19.86;984.40;67.58;55.54;242.93;118
19.85;984.42;67.46;55.76;242.84;118
19.85;984.43;68.00;55.87;242.76;118
19.85;984.43;67.71;55.72;242.76;118
19.85;984.44;67.52;55.87;242.76;118
19.85;984.42;67.72;55.80;242.84;119
19.84;984.42;67.47;56.02;242.84;119
19.84;984.42;67.86;55.95;242.84;119
19.84;984.43;67.55;55.84;242.67;118
19.84;984.44;67.49;55.99;242.67;119
19.83;984.44;67.44;56.14;242.59;118
19.83;984.45;67.58;56.21;242.59;118
19.83;984.46;67.18;55.95;242.50;119
19.82;984.47;67.36;56.33;242.25;118
19.82;984.50;67.28;56.44;242.16;118
19.82;984.50;67.61;56.40;242.08;118
19.81;984.51;67.46;56.56;242.08;118
19.81;984.50;67.16;56.33;242.16;118
19.81;984.49;67.24;56.59;242.33;119
19.81;984.48;67.43;56.25;242.42;118
19.80;984.47;67.26;56.67;242.42;119
19.80;984.47;67.39;56.63;242.42;118
19.80;984.47;67.40;56.52;242.33;119
19.79;984.48;67.16;56.71;242.25;118
19.79;984.49;67.15;56.52;242.16;118
19.79;984.49;67.45;56.90;242.25;119
19.78;984.48;67.31;56.59;242.42;119
19.78;984.46;67.40;56.79;242.50;118
19.78;984.46;67.66;56.71;242.50;118
19.77;984.46;67.47;56.71;242.59;119
19.77;984.46;67.68;56.56;242.50;118
19.77;984.46;67.43;56.79;242.50;118
19.77;984.47;67.33;56.67;242.33;119
19.77;984.48;67.20;57.06;242.25;119
19.77;984.49;67.09;57.10;242.33;118
19.76;984.49;67.45;57.06;242.25;118
19.76;984.50;67.40;57.06;242.16;119
19.76;984.50;67.37;57.21;242.16;119
19.75;984.50;67.07;57.21;242.08;118
19.75;984.51;67.26;57.41;242.08;118
19.75;984.51;67.00;57.49;242.08;119
19.75;984.51;67.36;57.21;241.99;119
19.75;984.52;67.44;57.18;241.99;119
19.74;984.53;67.08;57.33;241.91;118
19.74;984.55;67.13;57.41;241.74;118
19.74;984.56;66.86;57.45;241.56;119
19.74;984.58;67.28;57.57;241.48;119
19.73;984.58;66.91;57.61;241.40;118
19.73;984.59;67.14;57.49;241.40;118
19.73;984.59;67.25;57.57;241.40;118
19.72;984.60;67.34;57.49;241.31;119
19.72;984.61;67.31;57.73;241.22;119
19.72;984.61;67.25;57.77;241.14;119
19.72;984.63;67.17;57.69;240.88;118
19.71;984.67;67.40;57.65;240.63;118
19.71;984.70;67.30;57.65;240.20;119
19.71;984.75;67.20;57.73;239.95;119
19.71;984.78;67.33;57.89;239.61;119
19.70;984.80;67.21;57.85;239.43;118
19.70;984.82;67.29;57.85;239.27;118
19.70;984.84;67.10;57.89;239.18;118
19.70;984.85;66.99;58.25;239.09;119
19.69;984.87;67.04;58.17;238.92;118
19.69;984.88;66.91;58.09;238.84;118
19.69;984.89;67.25;58.13;238.84;119
19.68;984.88;67.67;57.89;238.84;118
19.68;984.88;65.52;58.25;238.92;119
19.67;984.86;64.76;59.46;239.01;119
19.67;984.85;67.87;58.50;239.18;119
19.67;984.83;68.73;56.79;239.43;119
19.66;984.80;67.40;56.25;239.61;118
19.66;984.80;67.27;56.17;239.61;118
19.66;984.80;67.26;56.33;239.61;119
19.66;984.81;69.52;55.65;239.52;119
19.67;984.81;71.66;54.27;239.43;118
19.68;984.82;72.02;53.13;239.35;118
19.70;984.84;73.23;52.11;239.18;119
19.73;984.85;73.96;51.12;239.09;119
19.77;984.85;74.56;50.31;239.18;119
19.82;984.86;75.67;49.30;239.01;118
19.86;984.88;76.07;48.78;238.92;118
19.90;984.89;76.85;48.11;238.75;118
19.94;984.91;77.02;47.48;238.58;119
19.97;984.93;77.21;47.43;238.41;118
20.00;984.96;76.96;47.13;238.16;118
20.02;984.97;76.69;47.03;238.07;118
20.03;984.98;76.66;46.92;238.07;118
20.05;984.98;76.61;47.05;237.99;118
20.06;984.99;76.68;47.00;237.90;118
20.07;985.00;76.43;46.97;237.82;118
20.09;985.01;77.16;47.21;237.73;119
20.10;985.02;78.33;46.76;237.73;118
20.11;985.03;75.72;47.03;237.65;118
20.09;985.02;71.31;48.11;237.82;118
20.08;985.01;70.92;49.63;237.82;118
20.05;985.01;66.77;51.53;237.90;118
20.02;985.00;65.62;53.34;237.99;118
20.00;985.00;65.71;54.10;237.99;118
19.97;984.99;65.51;54.63;237.99;119
19.94;985.00;65.43;55.50;237.90;119
19.92;985.02;64.97;55.69;237.65;119
19.90;985.03;65.22;55.87;237.56;118
19.87;985.05;65.18;55.99;237.48;118
19.85;985.05;65.94;56.06;237.39;118
19.84;985.07;65.55;56.17;237.31;119
19.82;985.07;65.71;56.36;237.22;118
19.81;985.08;66.05;56.33;237.14;119
19.80;985.08;66.00;56.29;237.22;118
19.79;985.09;65.65;56.29;237.22;118
19.78;985.08;66.00;56.21;237.14;118
19.77;985.09;65.80;56.59;237.14;118
19.77;985.10;66.02;56.67;237.05;118
19.76;985.11;65.98;56.63;236.88;119
19.76;985.12;65.74;56.56;236.88;118
19.76;985.13;66.50;56.75;236.80;119
19.76;985.14;66.29;56.56;236.62;118
19.76;985.16;66.24;56.44;236.45;119
19.76;985.16;66.64;56.48;236.45;118
19.76;985.17;66.12;56.40;236.37;118
19.77;985.18;65.94;56.63;236.45;119
19.77;985.17;66.84;56.33;236.37;119
19.77;985.17;66.50;56.48;236.45;118
19.78;985.16;66.30;56.17;236.54;118
19.78;985.17;66.18;56.29;236.45;119
19.78;985.17;66.32;56.17;236.45;118
19.79;985.17;66.55;55.99;236.45;118
19.80;985.17;66.38;55.95;236.37;119
19.82;985.18;66.61;56.02;236.29;119
19.84;985.18;67.00;55.47;236.37;118
19.86;985.18;66.48;55.28;236.29;119
19.89;985.19;66.81;55.47;236.29;118
19.91;985.19;66.57;55.35;236.29;119
19.94;985.19;66.63;54.99;236.20;118
19.98;985.21;66.89;54.88;236.11;119
20.02;985.21;67.02;54.45;236.11;118
20.08;985.22;67.45;54.10;236.03;118
20.17;985.21;66.94;53.72;236.03;118
20.30;985.21;66.91;53.61;236.03;118
20.44;985.20;65.76;53.51;236.20;118
20.59;985.18;65.06;53.58;236.37;118
20.73;985.16;65.14;53.00;236.54;118
20.87;985.14;63.94;53.10;236.71;118
21.01;985.12;62.91;53.37;236.88;118
21.15;985.11;62.84;52.97;236.88;118
21.28;985.12;66.58;51.34;236.88;118
21.40;985.13;62.48;51.34;236.80;118
21.51;985.14;68.87;50.04;236.62;118
21.62;985.18;73.44;47.24;236.37;118
21.70;985.19;71.03;45.99;236.20;118
21.77;985.21;75.19;44.71;236.03;118
21.83;985.22;74.71;44.05;235.94;118
21.88;985.22;74.54;43.68;235.94;118
21.91;985.23;77.15;42.92;235.94;118
21.94;985.22;75.24;42.61;235.94;118
21.94;985.22;70.60;43.87;236.11;118
21.94;985.20;71.57;44.81;236.20;118
21.96;985.19;75.53;43.77;236.37;118
21.98;985.18;71.61;43.59;236.45;118
21.99;985.17;71.70;44.24;236.45;118
22.00;985.16;72.20;44.43;236.54;118
22.00;985.16;73.17;44.43;236.54;118
21.99;985.16;70.36;44.33;236.54;118
21.99;985.16;69.32;45.79;236.54;118
21.98;985.17;68.63;46.25;236.45;118
21.99;985.17;72.38;46.20;236.45;118
22.01;985.17;68.94;45.59;236.37;118
22.02;985.18;69.43;46.20;236.45;118
22.03;985.17;66.29;47.08;236.45;118
22.01;985.17;64.63;48.50;236.54;118
21.80;985.17;87.68;39.96;236.20;118
21.53;985.21;85.62;38.07;236.11;118
21.39;985.22;85.12;38.14;235.94;118
21.34;985.23;85.00;37.76;235.94;118
21.33;985.23;83.55;38.60;235.86;118
21.36;985.23;84.65;38.85;235.86;118
21.39;985.23;78.55;39.73;235.86;118
21.41;985.23;81.74;40.19;235.94;118
21.45;985.22;79.85;40.54;236.03;118
21.48;985.22;74.10;41.35;235.94;118
21.50;985.22;70.01;44.28;236.03;118
21.53;985.20;67.38;46.09;236.11;118
21.55;985.20;66.67;47.32;236.11;118
21.58;985.20;64.50;48.42;236.20;118
21.63;985.21;62.83;49.98;236.11;118
21.68;985.21;62.28;50.93;235.94;118
21.73;985.23;62.43;51.37;235.94;118
21.79;985.24;61.36;51.46;235.77;118
21.84;985.25;60.52;51.97;235.77;118
21.88;985.26;60.98;52.17;235.69;118
21.93;985.25;60.03;52.43;235.69;118
21.97;985.26;60.22;52.73;235.60;118
22.00;985.27;60.17;52.90;235.60;118
22.05;985.28;69.23;50.28;235.52;118
22.08;985.28;65.96;48.22;235.52;118
22.09;985.29;69.70;47.29;235.52;118
22.10;985.28;71.95;45.79;235.52;118
22.10;985.28;73.29;44.95;235.52;118
22.10;985.27;66.88;45.29;235.60;118
22.08;985.25;63.34;47.13;235.86;118
22.07;985.23;62.22;48.36;236.03;118
22.06;985.21;61.81;49.30;236.29;118
22.05;985.18;68.11;48.53;236.45;118
22.04;985.17;71.43;46.40;236.29;118
22.02;985.18;69.36;45.99;236.37;118
21.99;985.18;70.32;45.79;236.29;118
21.96;985.19;73.18;44.86;236.20;118
21.92;985.20;73.00;44.28;236.20;118
21.87;985.20;69.20;45.20;236.29;118
21.83;985.19;74.71;45.10;236.37;118
21.79;985.18;68.98;45.29;236.37;118
21.75;985.17;67.81;46.40;236.45;118
21.71;985.16;65.83;47.45;236.54;118
21.68;985.17;68.88;46.92;236.37;118
21.67;985.19;68.37;47.21;236.29;118
21.66;985.19;69.81;47.26;236.20;118
21.65;985.21;70.55;46.71;236.11;118
21.64;985.20;65.29;47.81;236.20;118
21.62;985.18;63.61;49.89;236.37;118
21.62;985.17;68.00;49.71;236.37;118
21.61;985.16;63.96;50.47;236.54;118
21.61;985.15;63.00;51.53;236.71;118
21.61;985.14;62.56;52.33;236.71;118
21.61;985.13;61.81;53.24;236.80;118
21.61;985.12;62.39;53.68;236.96;118
21.61;985.09;62.21;53.51;237.05;118
21.61;985.09;62.46;53.75;237.22;118
21.61;985.08;62.95;53.65;237.31;118
21.62;985.06;62.40;53.92;237.31;118
21.62;985.06;62.28;54.27;237.39;118
21.63;985.05;62.65;54.06;237.39;118
21.63;985.05;62.67;54.45;237.48;118
21.63;985.05;62.98;54.24;237.56;118
21.64;985.05;62.93;54.03;237.39;118
21.65;985.06;63.15;53.85;237.39;118
21.66;985.07;62.62;53.89;237.22;118
21.67;985.08;62.86;53.72;237.22;118
21.68;985.08;63.57;53.65;237.31;118
21.69;985.07;62.85;53.61;237.31;118
21.70;985.07;63.35;53.54;237.39;118
21.71;985.06;63.47;53.41;237.39;118
21.73;985.06;63.37;53.24;237.39;118
21.74;985.06;63.38;53.27;237.39;118
21.75;985.06;63.57;52.97;237.39;118
21.77;985.06;63.78;52.66;237.48;118
21.78;985.05;64.07;52.24;237.48;118
21.80;985.04;64.06;52.04;237.56;118
21.81;985.03;64.05;51.97;237.65;118
21.83;985.01;63.81;52.04;237.90;118
21.84;984.99;63.53;52.04;238.07;118
21.85;984.97;64.15;51.88;238.33;118
21.87;984.93;64.11;51.53;238.67;118
21.88;984.90;64.08;51.18;238.84;118
21.89;984.87;64.16;50.65;239.18;118
21.90;984.83;63.94;50.47;239.52;118
21.92;984.79;64.01;49.83;239.86;118
21.93;984.75;63.89;49.63;240.12;118
21.94;984.73;64.03;49.01;240.37;118
21.95;984.71;63.93;48.56;240.46;118
21.96;984.69;64.06;48.33;240.54;118
21.97;984.68;64.66;47.97;240.63;118
21.98;984.67;64.67;47.59;240.71;118
21.98;984.67;64.50;47.64;240.71;118
21.99;984.67;64.58;47.10;240.71;118
22.00;984.67;64.05;46.92;240.80;118
22.01;984.66;64.32;47.03;240.80;118
22.02;984.66;64.16;46.82;240.80;118
22.02;984.66;64.36;46.56;240.80;118
22.03;984.66;64.58;46.30;240.88;118
22.04;984.65;64.27;46.30;240.97;118
22.04;984.64;64.07;46.61;240.97;118
22.04;984.63;64.12;46.66;241.05;118
22.05;984.63;64.06;46.25;241.05;118
22.05;984.63;64.30;46.35;241.14;118
22.06;984.62;64.13;46.40;241.14;118
22.06;984.62;64.10;46.30;241.14;118
22.06;984.61;64.45;46.20;241.31;118
22.06;984.61;63.82;46.40;241.22;118
22.06;984.61;64.03;46.20;241.40;118
22.05;984.58;64.09;46.40;241.56;118
22.05;984.57;63.94;46.20;241.65;118
22.05;984.55;64.05;46.25;241.91;118
22.05;984.52;65.26;45.79;242.08;118
22.04;984.50;65.22;45.49;242.33;119
22.04;984.47;65.10;45.54;242.50;118
22.04;984.45;65.42;45.34;242.67;118
22.04;984.43;65.06;45.49;242.93;118
22.04;984.39;65.01;45.29;243.18;118
22.03;984.37;65.27;45.44;243.36;118
22.03;984.35;65.53;45.59;243.44;118
22.03;984.34;65.83;45.59;243.53;118
22.03;984.34;65.69;45.54;243.53;118
22.03;984.34;65.65;45.49;243.53;118
22.03;984.34;65.17;45.69;243.61;118
22.03;984.33;65.84;45.99;243.61;118
22.03;984.32;65.87;45.99;243.70;118
22.03;984.30;65.51;46.30;243.95;118
22.03;984.29;65.53;46.82;243.95;118
22.03;984.28;65.32;46.92;244.04;118
22.03;984.27;65.24;46.82;244.12;118
22.03;984.26;65.03;46.97;244.29;118
22.03;984.23;65.51;47.21;244.46;118
22.03;984.21;65.45;47.10;244.72;118
22.04;984.20;67.78;46.66;244.89;118
22.05;984.17;69.42;46.14;245.06;118
22.08;984.16;72.28;44.86;245.06;118
22.10;984.15;67.29;45.05;245.23;118
22.12;984.12;63.35;47.59;245.49;118
22.14;984.10;67.50;47.48;245.57;118
22.17;984.09;64.61;47.83;245.74;118
22.19;984.06;61.83;49.77;245.91;118
22.20;984.04;63.14;50.44;246.08;118
22.21;984.03;67.34;49.30;246.17;118
22.21;984.01;64.21;49.69;246.34;118
22.21;984.00;63.90;49.63;246.34;118
22.21;984.00;64.12;49.33;246.42;118
22.21;983.98;64.90;49.27;246.60;118
22.21;983.96;64.86;49.10;246.85;118
22.21;983.94;64.79;49.39;246.94;118
22.21;983.92;65.51;49.10;247.19;118
22.21;983.90;65.47;49.27;247.28;118
22.22;983.88;65.43;48.87;247.45;118
22.22;983.86;63.39;49.74;247.62;118
22.22;983.83;64.45;50.22;247.87;118
22.23;983.80;64.58;49.98;248.13;118
22.23;983.78;69.76;48.67;248.30;118
22.24;983.77;71.05;47.05;248.38;118
22.23;983.75;69.85;46.95;248.56;118
22.23;983.72;66.40;48.56;248.81;118
22.22;983.69;65.54;49.48;248.98;118
22.23;983.68;64.71;50.19;249.15;118
22.22;983.66;63.70;50.90;249.32;118
22.22;983.63;64.36;51.21;249.66;118
22.22;983.60;65.15;50.99;249.75;118
22.22;983.60;65.53;50.68;249.83;118
22.20;983.58;62.23;51.75;250.09;118
22.16;983.55;62.16;53.17;250.26;118
22.13;983.54;61.65;54.56;250.35;118
22.09;983.53;63.64;54.56;250.43;118
22.06;983.52;68.67;52.53;250.43;118
22.02;983.53;61.62;54.52;250.43;118
21.98;983.52;61.18;55.76;250.60;118
21.66;983.47;66.51;45.64;250.77;118
21.82;983.48;66.97;47.59;250.77;118
21.91;983.49;65.70;48.78;250.69;118
21.96;983.49;64.96;49.80;250.77;118
21.99;983.49;65.21;50.40;250.77;118
22.02;983.49;65.69;50.07;250.86;118
22.05;983.47;67.48;49.30;250.94;118
22.07;983.46;67.02;48.61;251.03;118
22.09;983.44;67.17;48.42;251.20;118
22.11;983.42;66.71;48.11;251.29;118
22.13;983.41;66.66;48.25;251.45;118
22.15;983.38;66.34;47.92;251.71;118
22.16;983.36;66.36;47.72;251.88;118
22.17;983.33;66.24;47.83;252.14;118
22.18;983.32;66.15;47.70;252.14;118
22.20;983.31;66.11;47.92;252.31;118
22.21;983.29;66.12;47.75;252.39;118
22.22;983.30;66.04;47.62;252.39;118
22.23;983.29;66.06;47.75;252.48;118
22.23;983.29;65.98;47.81;252.48;118
22.24;983.28;65.99;47.97;252.48;118
22.25;983.27;65.93;47.70;252.56;118
22.25;983.27;66.03;48.08;252.65;118
22.26;983.26;65.96;47.86;252.65;118
22.27;983.25;65.96;47.78;252.82;118
22.27;983.23;65.94;47.86;252.99;118
22.27;983.21;65.89;47.78;253.16;118
22.28;983.19;65.83;47.75;253.33;118
22.28;983.17;65.87;47.67;253.50;118
22.29;983.15;65.86;47.89;253.67;118
22.29;983.14;65.87;47.97;253.76;118
22.29;983.12;65.94;48.05;253.93;118
22.29;983.11;65.91;48.03;254.02;118
22.29;983.09;65.95;47.72;254.18;118
22.30;983.07;65.86;47.83;254.27;118
22.30;983.06;65.93;47.56;254.36;118
22.31;983.05;65.94;47.72;254.44;118
22.31;983.05;65.96;47.92;254.53;118
22.31;983.04;66.29;47.56;254.61;118
22.31;983.03;66.70;47.16;254.61;118
22.32;983.02;68.38;47.03;254.78;118
22.33;983.02;67.96;47.03;254.78;118
